ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:248_#1,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5215da0a-01e7-5c39-a948-b25cabd798f0,object identifier,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Archives,1,,,,,,isad:mpm:339,"dlod={""name"":""Map C: verwante families"",""ark"":""ark:/11975/x0/7ffbd662-f241-5087-83b6-02f088c02a59"",""uri"":""/repositories/10/archival_objects/36274"",""id"":""isad:mpm:339"",""nameWithContext"":[""Archief van de Officina Plantiniana"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-Moretus archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map C: verwante families"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ffbd662-f241-5087-83b6-02f088c02a59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,12 x 20,,,,,,,,,,,,"12 x 20 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,120,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:248_#1,Arch. 1450,isad:mpm:339,10 R 3 B,5215da0a-01e7-5c39-a948-b25cabd798f0,11,Arch. 95 bis C.f.2,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_ObjectTypes,1,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blotters (bookkeeping records),,,,,,,,,,,,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781,open,,,,,,,,
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1PIKonN9HIbiFIbToAJetq2,mpmak,https://dams.antwerpen.be/iiif/H1PIKonN9HIbiFIbToAJetq2/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/H1PIKonN9HIbiFIbToAJetq2,DAMS Image,mpm,Tekstdrager
