ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:57149_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,object identifier,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_AcquisitionNumbers,1,,,,21470/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_Acquisitions,1,tr:lh:1228,"dlod={""name"":""Archief van Albrecht Rodenbach"",""ark"":""ark:/24970/x0/c703c1b2-7883-5143-9d30-fbc919f74f4a"",""uri"":""/repositories/11/accessions/131399"",""id"":""tr:lh:1228"",""date"":""1942-03-13"",""granter"":""Arnoldus Smits"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c703c1b2-7883-5143-9d30-fbc919f74f4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_Archives,1,,,,,,,,,,,isad:lh:25461,"dlod={""name"":""Brieven van Guido Gezelle"",""ark"":""ark:/24970/x0/266ec7dc-5a08-5287-9e11-0b136fdc4600"",""uri"":""/repositories/11/archival_objects/2724330"",""id"":""isad:lh:25461"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Albrecht Rodenbach per correspondent""],""resourceName"":""Archief van Albrecht Rodenbach"",""resourceArk"":""ark:/24970/x0/41d35350-1642-5ac1-9f9e-62a6fcde852f"",""resourceURI"":""/repositories/11/resources/27502"",""resourceID"":""isad:lh:257"",""capacity"":""Brieven van Guido Gezelle"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/266ec7dc-5a08-5287-9e11-0b136fdc4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:1228,tg:lhbr:57149_#1,21470/3,isad:lh:25461,G 3633 / B,bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,,,,,,,,,,,,,,,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postcards,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,open,,,,,,,,
bcaee1dc-94bb-59dd-bc2d-6df0f0fdc22c,tg:lhbr:57149_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t2QeOVGMRUUPaaMcvF7u6kXK,lhbr,https://dams.antwerpen.be/iiif/t2QeOVGMRUUPaaMcvF7u6kXK/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/t2QeOVGMRUUPaaMcvF7u6kXK,DAMS Image,lhbr,Brief
