ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:217018_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a31c015e-d7f5-5dc3-bb67-7c6e54227675,object identifier,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_AcquisitionNumbers,1,,,,200311/7,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_Acquisitions,1,tr:lh:7653,"dlod={""name"":""Aankoop bij Demian"",""ark"":""ark:/24970/x0/91f77143-9ce7-5b6a-8dc1-1a68ddd206d3"",""uri"":""/repositories/11/accessions/818874"",""id"":""tr:lh:7653"",""date"":""2003-07-28"",""granter"":""Demian"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/91f77143-9ce7-5b6a-8dc1-1a68ddd206d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_Archives,1,,,,,,,,,,,isad:lh:78818,"dlod={""name"":""Brieven van Jan Walravens"",""ark"":""ark:/24970/x0/ba2994b3-1b95-5321-88c2-d9312f005d98"",""uri"":""/repositories/11/archival_objects/8433529"",""id"":""isad:lh:78818"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Robert Leonard per correspondent""],""resourceName"":""Archief van Robert Leonard"",""resourceArk"":""ark:/24970/x0/3b8ba75e-cd3a-5302-8a10-869edfa91f2f"",""resourceURI"":""/repositories/11/resources/8432031"",""resourceID"":""isad:lh:78804"",""capacity"":""Brieven van Jan Walravens"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ba2994b3-1b95-5321-88c2-d9312f005d98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:7653,tg:lhbr:217018_#1,200311/7,isad:lh:78818,LL 243 / B2,a31c015e-d7f5-5dc3-bb67-7c6e54227675,,,,,,,,,,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
a31c015e-d7f5-5dc3-bb67-7c6e54227675,tg:lhbr:217018_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,permission required,,,,,,,,
