ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:232975_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/addb716d-7411-5c62-87fe-a741cde476cb,object identifier,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_AcquisitionNumbers,1,,,,217526,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_Acquisitions,1,tr:lh:7124,"dlod={""name"":""Archiefstukken van Marie de Groodt"",""ark"":""ark:/24970/x0/50aeffe5-5e20-5642-924a-ad09e708a271"",""uri"":""/repositories/11/accessions/762271"",""id"":""tr:lh:7124"",""date"":""1996-01-12"",""granter"":""Marie de Groodt-Lasseel"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/50aeffe5-5e20-5642-924a-ad09e708a271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_Archives,1,,,,,,,,,,,isad:lh:83629,"dlod={""name"":""Brieven van Johan Huizinga aan Arthur de Groodt"",""ark"":""ark:/24970/x0/f50feab9-8868-552a-97b8-2373e5f87b74"",""uri"":""/repositories/11/archival_objects/8948306"",""id"":""isad:lh:83629"",""nameWithContext"":[""Briefwisseling"",""Brieven van derden aan derden""],""resourceName"":""Archief van Marie de Groodt-Lasseel"",""resourceArk"":""ark:/24970/x0/f9c280c4-cbaf-5b3e-8d75-a314aaf04c48"",""resourceURI"":""/repositories/11/resources/7589192"",""resourceID"":""isad:lh:70927"",""capacity"":""Brieven van Johan Huizinga aan Arthur de Groodt"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f50feab9-8868-552a-97b8-2373e5f87b74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,fc,,,,,,,photocopies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:7124,tg:lhbr:232975_#1,217526,isad:lh:83629,H 895 / B1,addb716d-7411-5c62-87fe-a741cde476cb,,,,,,,,,,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brpp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picture postcards,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
addb716d-7411-5c62-87fe-a741cde476cb,tg:lhbr:232975_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,permission required,,,,,,,,
