ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:293310_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/90428950-c916-5fa4-8c7d-a87f1c07e066,object identifier,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_Acquisitions,1,tr:lh:4825,"dlod={""name"":""Nalatenschap van Max Rooses"",""ark"":""ark:/24970/x0/58f73f54-a83c-5e90-8aa3-42c3e070b837"",""uri"":""/repositories/11/accessions/516278"",""id"":""tr:lh:4825"",""date"":""1977-09-12"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/58f73f54-a83c-5e90-8aa3-42c3e070b837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,"R 704 / 34(9), (123-143)","R 704 / 34(9), (123-143)",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_Archives,1,,,,,,,,,,,isad:lh:178498,"dlod={""name"":""Bundel Commissie werken Rubens 1878-1882"",""ark"":""ark:/24970/x0/2cf24626-f295-50dd-ad24-020c7f2732f8"",""uri"":""/repositories/11/archival_objects/19099289"",""id"":""isad:lh:178498"",""nameWithContext"":[""Professioneel leven"",""Overige functies en engagementen"",""Cultuur"",""Commissies en raden"",""Rubenscommissies"",""Bundels""],""resourceName"":""Archief van Max Rooses"",""resourceArk"":""ark:/24970/x0/1c664e0e-a2e6-5efc-abd0-e7df81efd82e"",""resourceURI"":""/repositories/11/resources/10596"",""resourceID"":""isad:lh:99"",""capacity"":""Bundel Commissie werken Rubens 1878-1882"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2cf24626-f295-50dd-ad24-020c7f2732f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:4825,tg:lhbr:293310_#1,,isad:lh:178498,,90428950-c916-5fa4-8c7d-a87f1c07e066,R 704 / 34,"R 704 / 34(9), (123-143)",,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,open,,,,,,,,
90428950-c916-5fa4-8c7d-a87f1c07e066,tg:lhbr:293310_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I1OUlLQLVNaAC8MPCMJBodtA,lhbr,https://dams.antwerpen.be/iiif/I1OUlLQLVNaAC8MPCMJBodtA/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I1OUlLQLVNaAC8MPCMJBodtA,DAMS Image,lhbr,Brief
