ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:238821_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6e27569b-dcd2-5cde-91d4-805258aa2741,object identifier,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_AcquisitionNumbers,1,,,,220688/14,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_Acquisitions,1,tr:lh:9190,"dlod={""name"":""Brieven aan Pierre Taeijmans"",""ark"":""ark:/24970/x0/77cc652e-a44f-5e73-9fe8-4c95be1bb86d"",""uri"":""/repositories/11/accessions/983333"",""id"":""tr:lh:9190"",""date"":""2008-11-26"",""granter"":""Pierre Taeijmans"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/77cc652e-a44f-5e73-9fe8-4c95be1bb86d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_Archives,1,,,,,,,,,,,isad:lh:85739,"dlod={""name"":""Brieven van Ward Ruyslinck"",""ark"":""ark:/24970/x0/f6734df8-d4b7-5018-a850-099a8d5a191c"",""uri"":""/repositories/11/archival_objects/9174076"",""id"":""isad:lh:85739"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Pierre Taeijmans per correspondent""],""resourceName"":""Archief van Pierre Taeijmans"",""resourceArk"":""ark:/24970/x0/fcd2edfc-aad5-55bb-973b-fc16f63dcc65"",""resourceURI"":""/repositories/11/resources/9172792"",""resourceID"":""isad:lh:85727"",""capacity"":""Brieven van Ward Ruyslinck"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f6734df8-d4b7-5018-a850-099a8d5a191c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:9190,tg:lhbr:238821_#1,220688/14,isad:lh:85739,TT 215 / B2,6e27569b-dcd2-5cde-91d4-805258aa2741,,,,,,,,,,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
6e27569b-dcd2-5cde-91d4-805258aa2741,tg:lhbr:238821_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,permission required,,,,,,,,
