ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:220993_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/921162bb-f528-53d9-a608-02787db1c456,object identifier,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_AcquisitionNumbers,1,,,,178737/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_Acquisitions,1,tr:lh:7089,"dlod={""name"":""Archiefstukken van Lutgardis Dosfel"",""ark"":""ark:/24970/x0/6c81ba2e-5289-51c1-b756-891a67cfb5dc"",""uri"":""/repositories/11/accessions/758526"",""id"":""tr:lh:7089"",""date"":""1994-05-31"",""granter"":""Lutgardis Dosfel"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6c81ba2e-5289-51c1-b756-891a67cfb5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_Archives,1,,,,,,,,,,,isad:lh:74807,"dlod={""name"":""Brieven van Lodewijk Dosfel aan Lodewijk Scharpé"",""ark"":""ark:/24970/x0/ef3d2d64-00d2-5192-a73a-959393adb2d0"",""uri"":""/repositories/11/archival_objects/8004352"",""id"":""isad:lh:74807"",""nameWithContext"":[""Briefwisseling"",""Brieven van derden aan derden""],""resourceName"":""Archief van Lutgardis Dosfel"",""resourceArk"":""ark:/24970/x0/fa579976-c8b2-50d7-bed0-029a16e8d81f"",""resourceURI"":""/repositories/11/resources/7804369"",""resourceID"":""isad:lh:72938"",""capacity"":""Brieven van Lodewijk Dosfel aan Lodewijk Scharpé"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ef3d2d64-00d2-5192-a73a-959393adb2d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,fc,,,,,,,photocopies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:7089,tg:lhbr:220993_#1,178737/2,isad:lh:74807,D 715 / B1,921162bb-f528-53d9-a608-02787db1c456,,,,,,,,,,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
921162bb-f528-53d9-a608-02787db1c456,tg:lhbr:220993_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,permission required,,,,,,,,
