ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:226394_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/fb67775d-927e-53d3-a094-e729ba2fbeb6,object identifier,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_AcquisitionNumbers,1,,,,201692/58a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_Acquisitions,1,tr:lh:7789,"dlod={""name"":""Archiefstukken van Antoon Haenen"",""ark"":""ark:/24970/x0/72528369-d7c0-5fd3-93bf-a367d118aa2d"",""uri"":""/repositories/11/accessions/833426"",""id"":""tr:lh:7789"",""date"":""2005-02-21"",""granter"":""Antoon Haenen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/72528369-d7c0-5fd3-93bf-a367d118aa2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_Archives,1,,,,,,,,,,,isad:lh:81696,"dlod={""name"":""Brieven van Caritas Catholica"",""ark"":""ark:/24970/x0/2a73e93c-d074-5e42-a548-1bc62e9068bb"",""uri"":""/repositories/11/archival_objects/8741475"",""id"":""isad:lh:81696"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Antoon Haenen per correspondent""],""resourceName"":""Archief van Antoon Haenen"",""resourceArk"":""ark:/24970/x0/f4a37b73-85a2-54c7-8063-e5dfd49628c0"",""resourceURI"":""/repositories/11/resources/8723285"",""resourceID"":""isad:lh:81526"",""capacity"":""Brieven van Caritas Catholica"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2a73e93c-d074-5e42-a548-1bc62e9068bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:7789,tg:lhbr:226394_#1,201692/58a-b,isad:lh:81696,H 1433 / B2,fb67775d-927e-53d3-a094-e729ba2fbeb6,,,,,,,,,,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
fb67775d-927e-53d3-a094-e729ba2fbeb6,tg:lhbr:226394_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,permission required,,,,,,,,
