ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:203476_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/fee010e9-6970-52d3-ae06-d27067c1cac4,object identifier,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_AcquisitionNumbers,1,,,,171373/1432a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_Acquisitions,1,tr:lh:6886,"dlod={""name"":""Archief van Stijn Streuvels"",""ark"":""ark:/24970/x0/324993da-592f-516c-9b05-85da809a85f0"",""uri"":""/repositories/11/accessions/736805"",""id"":""tr:lh:6886"",""date"":""1996-06-28"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/324993da-592f-516c-9b05-85da809a85f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_Archives,1,,,,,,,,,,,isad:lh:141133,"dlod={""name"":""Brieven van lezers uit andere landen"",""ark"":""ark:/24970/x0/7880be18-1e4a-52f5-ac0f-485c3453ece2"",""uri"":""/repositories/11/archival_objects/15101234"",""id"":""isad:lh:141133"",""nameWithContext"":[""Briefwisseling"",""Brieven van lezers""],""resourceName"":""Archief van Stijn Streuvels"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Brieven van lezers uit andere landen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7880be18-1e4a-52f5-ac0f-485c3453ece2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:6886,tg:lhbr:203476_#1,171373/1432a-b,isad:lh:141133,S 935 / B2,fee010e9-6970-52d3-ae06-d27067c1cac4,,,,,,,,,,,,,,,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938,permission required,,,,,,,,
fee010e9-6970-52d3-ae06-d27067c1cac4,tg:lhbr:203476_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s2SThHgKSSHgITkXnja9Avuh,lhbr,https://dams.antwerpen.be/iiif/s2SThHgKSSHgITkXnja9Avuh/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/s2SThHgKSSHgITkXnja9Avuh,DAMS Image,lhbr,Brief
