ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:217943_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f5a8dcbc-9349-5496-9975-d076127715c9,object identifier,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_AcquisitionNumbers,1,,,,170899/17,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_Acquisitions,1,tr:lh:6902,"dlod={""name"":""Archiefstukken van Cecilia Vanderbeek"",""ark"":""ark:/24970/x0/bedde1fc-ce4b-500a-9db1-5dc56b3d3161"",""uri"":""/repositories/11/accessions/738517"",""id"":""tr:lh:6902"",""date"":""1994-04-14"",""granter"":""Cecilia Vanderbeek"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bedde1fc-ce4b-500a-9db1-5dc56b3d3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_Archives,1,,,,,,,,,,,isad:lh:79206,"dlod={""name"":""Brieven van verschillende correspondenten"",""ark"":""ark:/24970/x0/63d19ecb-2389-5d5a-934c-3f1811fb6d47"",""uri"":""/repositories/11/archival_objects/8475045"",""id"":""isad:lh:79206"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Cecilia Vanderbeek per correspondent""],""resourceName"":""Archief van Cecilia Vanderbeek"",""resourceArk"":""ark:/24970/x0/beef0741-dedd-5761-80fa-ae36d9e0cbbb"",""resourceURI"":""/repositories/11/resources/2176062"",""resourceID"":""isad:lh:20337"",""capacity"":""Brieven van verschillende correspondenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/63d19ecb-2389-5d5a-934c-3f1811fb6d47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:6902,tg:lhbr:217943_#1,170899/17,isad:lh:79206,V 15507 / B2,f5a8dcbc-9349-5496-9975-d076127715c9,,,,,,,,,,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,ft,,,,,,,,,,,,,,,,,,,,,felt-tip pens,,,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
f5a8dcbc-9349-5496-9975-d076127715c9,tg:lhbr:217943_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984,permission required,,,,,,,,
