ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:229507_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e08d0418-a5a7-5352-b87f-6cc6988170ed,object identifier,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_AcquisitionNumbers,1,,,,202185/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_Acquisitions,1,tr:lh:7817,"dlod={""name"":""Archief van Achilles Mussche"",""ark"":""ark:/24970/x0/51cb2e75-5159-51a9-887a-afc2262e6904"",""uri"":""/repositories/11/accessions/836422"",""id"":""tr:lh:7817"",""date"":""2005-06-08"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/51cb2e75-5159-51a9-887a-afc2262e6904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_Archives,1,,,,,,,,,,,isad:lh:82613,"dlod={""name"":""Brieven van Johan Daisne"",""ark"":""ark:/24970/x0/90500050-b6eb-541c-a644-0d0fd894a4df"",""uri"":""/repositories/11/archival_objects/8839594"",""id"":""isad:lh:82613"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Achilles Mussche per correspondent""],""resourceName"":""Archief van Achilles Mussche"",""resourceArk"":""ark:/24970/x0/7e8fcd2e-cdff-5fea-af45-363d26bf0347"",""resourceURI"":""/repositories/11/resources/531579"",""resourceID"":""isad:lh:4968"",""capacity"":""Brieven van Johan Daisne"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/90500050-b6eb-541c-a644-0d0fd894a4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,cc,,,,,,,carbon copies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:7817,tg:lhbr:229507_#1,202185/3,isad:lh:82613,M 945 / B2,e08d0418-a5a7-5352-b87f-6cc6988170ed,,,,,,,,,,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
e08d0418-a5a7-5352-b87f-6cc6988170ed,tg:lhbr:229507_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,permission required,,,,,,,,
