ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:25933,record identifiers,https://data.letterenhuis.be/ark:/24970/13d94fb1-16a7-50c2-afa8-751b99c61fc2,object identifier,Brieven,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,e73_AnnotationsImmaterial,1,note.lhalg,"<p>2 p.</p>
","<p>2 p.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3fdbffb0-5a18-41f6-bbec-c268a01cd5a8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40bd1e11-5cd6-4226-9979-c8afb558f956"", ""inverseOntologyProperty"": """"}]"
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,2062,In Copyright,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19470905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1947-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,e73_Languages,1,kenmerken.lhlanguagehs,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000024876,referentienummer,False,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:25933,brocade id,False,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:25933/N,brocade url,False,,,,,,,,,,,,,,,
13d94fb1-16a7-50c2-afa8-751b99c61fc2,tg:lhbr:25933,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""92d7167d-dea6-5a8a-ba7d-3fcbb35d1d61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""698c3484-87a2-4ecf-abe7-07eb1f7b5123"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
