ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
17e89c6f-aa16-51a4-b34a-32f45aa56643,tg:lhbr:109135,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:109135,record identifiers,https://data.letterenhuis.be/ark:/24970/17e89c6f-aa16-51a4-b34a-32f45aa56643,object identifier,Brieven,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0999c729-74cd-41ad-b45a-3d63a618af5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70b24b69-dcde-4d40-b9b5-9df8d50a4a00"", ""inverseOntologyProperty"": """"}]"
17e89c6f-aa16-51a4-b34a-32f45aa56643,tg:lhbr:109135,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,2053,In Copyright,
17e89c6f-aa16-51a4-b34a-32f45aa56643,tg:lhbr:109135,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19380402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,tg:lhbr:109135,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1938-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,tg:lhbr:109135,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000102663,referentienummer,False,,,,,,,,,,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:109135,brocade id,False,,,,,,,,,,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:109135/N,brocade url,False,,,,,,,,,,,,,,,
17e89c6f-aa16-51a4-b34a-32f45aa56643,tg:lhbr:109135,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ea25de14-162c-5f4f-a21a-a95bfcc0091a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b368c136-214a-4a02-a807-d8bde490a0a1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
