ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:122413,record identifiers,https://data.letterenhuis.be/ark:/24970/0532b3c7-cda5-5878-8422-4ed1e458cba3,object identifier,Brieven,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b442a64a-cc5e-4a7f-8211-4b5684d6091c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2836968c-3e42-4f46-b226-0cc13aa2a2bc"", ""inverseOntologyProperty"": """"}]"
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,2081,In Copyright,
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19661113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1966-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000115138,referentienummer,False,,,,,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:122413,brocade id,False,,,,,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:122413/N,brocade url,False,,,,,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2968e256-8913-56f6-a481-50ef936037a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19bc78f8-f175-48e6-b4da-3e88ce288071"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
0532b3c7-cda5-5878-8422-4ed1e458cba3,tg:lhbr:122413,e73_Titles,,,au::15830,,,,lhbr,lhbr,Brief,cd1ea265-39f8-5455-afaa-2358204a31bb,bs,,au::15830:1,au::15830g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1693810"",""au::15830"",""au::15830:1"",""ark:/83110/x0/cd1ea265-39f8-5455-afaa-2358204a31bb"",""Jan de Roek"",""ark:/83110/x0/d9a2661a-e5a9-55df-a856-87d7a2fb19d1""],""name"":""Jan de Roek"",""ark"":""ark:/83110/x0/d9a2661a-e5a9-55df-a856-87d7a2fb19d1"",""uri"":""/agents/people/1693810"",""id"":""au::15830:1"",""resourceArk"":""ark:/83110/x0/cd1ea265-39f8-5455-afaa-2358204a31bb"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cd1ea265-39f8-5455-afaa-2358204a31bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
