ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:87,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/e379bea5-acc2-56b7-b925-c86833e5e0f7,object identifier,Foto's,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,Places,,,,,,,,,,,1,id/place.place,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aea43997-57e7-4d73-bcef-280c26cc8ea3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""68a0a04e-720d-464d-bbc5-c82a4fe66264"", ""inverseOntologyProperty"": """"}]"
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Notitie van de beroemde letter-gietry, van de heeren Voskens en Clerk</em> = <em>Catalogue de la tres celebre fonderie de caracteres, de messieurs Voskens &amp; Clerk</em> (Voskens en Clerk, Amsterdam 1780)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000076,referentienummer,False,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:87,brocade id,False,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:87/N,brocade url,False,,,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""98442105-e29f-5633-a5bb-7f3caf420336"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c1013fe-6f70-4f15-9f06-73ec525c4823"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
