ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:908,https://data.rubenianum.be//ark:/86530/a72a1a6a-c98a-5410-b745-43abfdd72cdf,Foto's,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b52aabcf-d456-479b-b100-ddb2d09d9234"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c9a2367-7803-41a9-84cc-997585183a4a"", ""inverseOntologyProperty"": """"}]"
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,5 zw/w detailfoto's.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,e73_ExternalRelationsExtras,a::rub.24,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,260968,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000908,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3160</priref>
			<number>AFG_020_021</number>
			<content>5 zw/w detailfoto's.</content>
			<object.object_number>AFG_020</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Adoration of the Kings</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-02-21</input.date>
			<edit.date>2014-02-20</edit.date>
			<edit.date>2012-02-28</edit.date>
			<edit.date>2012-02-21</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:16:49</edit.time>
			<edit.time>09:55:29</edit.time>
			<edit.time>12:25:43</edit.time>
			<input.time>12:24:19</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:908,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:908/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ed7b5e62-708f-50d2-b5e9-25554d3b9d4c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97dbc757-bf18-4779-8b4d-58fd8755d38c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_020_021,repository numbers,,,,,,,,,,,
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_020_021,titles proper,Dutch (language),,,,,,,,
