ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:46,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ea9728e0-875d-55d4-ac4b-03c5125b6707,object identifier,Foto's,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b406dbb7-bb1c-4a72-9b8e-1cad1bdcf56f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5552569-d592-4637-996e-1d6fc195932c"", ""inverseOntologyProperty"": """"}]"
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Geprinte versie van het archiefstuk over verkoop huis Le Bé (AV REPRO OD 25.1)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000035,referentienummer,False,,,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:46,brocade id,False,,,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:46/N,brocade url,False,,,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fef6ef86-f6e5-51c0-a3ed-59aa9e633960"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4904ea0a-c92b-4d95-8ed5-adfe02ca5632"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
ea9728e0-875d-55d4-ac4b-03c5125b6707,tg:mpmph:46,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
