ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:51,https://data.rubenianum.be//ark:/86530/a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,Foto's,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:30,Verwijzing naar Grossmann object,,409c7ee5-84ff-5b88-9e95-d7a3752ee03c,"[{""resourceId"": ""409c7ee5-84ff-5b88-9e95-d7a3752ee03c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2552fdcf-0a32-4236-aebe-df8636f5cf20"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""69c2477f-22ee-436b-b295-80b21076ae86"", ""ontologyProperty"": """", ""resourceXresourceId"": ""66f943be-6496-4ae5-94ef-446831700187"", ""inverseOntologyProperty"": """"}]"
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,2070,In Copyright,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,19550601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1955-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,6 zwart/wit detailfoto's. Afkomstig van Gerhard von Pölnitz.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000051,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
<priref>2291</priref>
<recipient>Grossmann, Fritz</recipient>
<number>AFG_001_051</number>
<part_of_reference>AFG_001_030</part_of_reference>
<date.precise>1955-06-01</date.precise>
<content>6 zwart/wit detailfoto's.</content>
<object.object_number>AFG_001</object.object_number>
<object.object_name>schilderij</object.object_name>
<part_of.title>Korte inhoud: [Taal, Duits] Zending foto's: 2 van het geheel, 6 detailfoto's. Een tweede zending volgt inhoudende een grote kleurfoto. Wijst er op dat de kleuren er in werkelijkheid iets anders uitzien. Opgave van de afmetingen, houtsoort, signatuur met rood kruisje. Dit teken werd door de eigenaar zelf aangebracht om de signatuur te markeren. Stimuleert overleg met de Tolnay voor de publicatie van de detailfoto's. Herziet zijn eerdere vraag m.b.t. vermelding van het bezit. Geeft nu voorkeur aan: 'old family possession' of 'Alten Adelbesitz'.[8 bijlagen]</part_of.title>
<class>AFG</class>
<editorial_form>foto</editorial_form>
<object.title>Landscape with Christ appearing to the apostles at the sea of Tiberias</object.title>
<sender>Pölnitz, Gerhard von</sender>
<object.creator>Bruegel, Pieter I</object.creator>
<input.date>2011-08-16</input.date>
<edit.date>2011-10-25</edit.date>
<edit.date>2011-08-29</edit.date>
<edit.date>2011-08-17</edit.date>
<edit.date>2011-08-17</edit.date>
<edit.date>2011-08-17</edit.date>
<edit.date>2011-08-17</edit.date>
<edit.date>2011-08-16</edit.date>
<input.name>valkeneers</input.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.time>14:52:08</edit.time>
<edit.time>15:57:05</edit.time>
<edit.time>10:44:51</edit.time>
<edit.time>10:42:30</edit.time>
<edit.time>10:20:54</edit.time>
<edit.time>09:54:27</edit.time>
<edit.time>13:29:56</edit.time>
<input.time>13:29:08</input.time>
<input.source>archive</input.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
</record>

",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:51,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:51/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a4a52a0d-9254-59f1-85ce-91472ab1d452"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc9c322d-6442-447b-a918-66d4c946bdd0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_001_051,repository numbers,,,,,,,,,,,
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_001_051,titles proper,Dutch (language),,,,,,,,
