ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:47,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/be985a73-618d-51f7-8dcd-8c76fd204cb8,object identifier,Foto's,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""24acc84c-46f2-4b50-9f9b-79a2bda07cba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""750bc09e-3833-400e-945c-169ad6c6d30b"", ""inverseOntologyProperty"": """"}]"
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Fragment van <em>Le troysieme livre contenant plusieurs duos …</em> (Paris, 1551, Granjon en Fezendat)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000036,referentienummer,False,,,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:47,brocade id,False,,,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:47/N,brocade url,False,,,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d2124053-2b48-50da-9eed-1955f07b1224"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bc2b2a81-aa79-479e-ac31-c7be2a142184"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
