ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:93,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ec155823-5b37-5cd0-81b6-32f91ae379ad,object identifier,Foto's,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,Places,,,,,,,,,,,1,id/place.place,[Amsterdam],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""92f790e0-025a-4738-bb50-37562221f5d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6a2fe586-5351-4899-a8c4-38c90a541aa1"", ""inverseOntologyProperty"": """"}]"
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Proeve van een fraaye party diverze zoorten van letteren, beneffens vijf extra fraaye druk-parssen … En diverze volledige uitgezette boeken. Alles bij een verzameld door Joannes Kannewet</em> (Joannes Kannewet en Petrus Schouten, Amsterdam 1771)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000082,referentienummer,False,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:93,brocade id,False,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:93/N,brocade url,False,,,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""23bca651-65b9-5288-ab4a-4284d9d89489"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e9acbb4-31bf-4dcf-ab86-b4de55520249"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
