ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:90,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/742c8708-ac9b-5dd4-aed5-96cfafdf58d6,object identifier,Foto's,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,Places,,,,,,,,,,,1,id/place.place,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""106e18a9-e0f4-412c-aea1-e3c392d92c96"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f1a2e2d-d8bc-4c41-ae7d-65ca91c988ca"", ""inverseOntologyProperty"": """"}]"
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Proef van letteren, bloemen, en verdere vereischte voor eene drukkery: welke gegooten worden op de lettergietery van Jan Smid, onder de firma van Joannes Dauu en comp</em> (Jan Smid, Rotterdam 1780)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000079,referentienummer,False,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:90,brocade id,False,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:90/N,brocade url,False,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""57a9ed2e-e46e-52ec-b3e1-68bb09d369b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9bcd954b-5799-45e4-8928-42204e90d18d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
