ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1645,https://data.rubenianum.be//ark:/86530/d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,Foto's,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dbb93001-ef19-470b-ad15-e8ea62ef462c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a10693ef-d8c3-4ee4-aaf7-8a7f976b159f"", ""inverseOntologyProperty"": """"}]"
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"Foto in kleur; Extremely poor copy by P. Brueghel 3 (?)[sic] in June-July 1976 owned by Mr. Charles de Pauw, Boulevard E. Jacqmain 162, Brussels.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,e73_ExternalRelationsExtras,a::rub.45,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,53946,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breughel, Pieter III",,,,,,,,,,,,,,,,,,,,,,,,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pauw, Charles de",,,,,,,,,,,,,,,,,,,,,,,,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001645,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3896</priref>
			<number>AFG_045_001</number>
			<content>Foto in kleur; Extremely poor copy by P. Brueghel 3 (?)[sic] in June-July 1976 owned by Mr. Charles de Pauw, Boulevard E. Jacqmain 162, Brussels.</content>
			<object.object_number>AFG_045</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Parable of the Blind</object.title>
			<keyword>Breughel, Pieter III</keyword>
			<keyword>Pauw, Charles de</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2013-01-03</input.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2013-01-03</edit.date>
			<edit.date>2013-01-03</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:46:01</edit.time>
			<edit.time>09:45:44</edit.time>
			<edit.time>13:42:34</edit.time>
			<edit.time>11:00:08</edit.time>
			<input.time>10:56:57</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1645,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
