ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2376,https://data.rubenianum.be//ark:/86530/3cd528e0-e703-5d3c-a02f-fc03bc237ce0,Foto's,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7304e659-ecba-4786-926e-508f7e748178"", ""ontologyProperty"": """", ""resourceXresourceId"": ""79a06eed-0364-4672-a6a9-79aa1327e1bf"", ""inverseOntologyProperty"": """"}]"
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"Transparant in kleur. [Notitie in onbekend handschrift]: 88 x 46 bois, 342/3 x 18 inch wood.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002376,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4619</priref>
			<number>AFG_077_060</number>
			<content>Transparant in kleur. [Notitie in onbekend handschrift]: 88 x 46 bois, 342/3 x 18 inch wood.</content>
			<object.object_number>AFG_077</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>transparant</editorial_form>
			<object.title>Grossmann 242</object.title>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-06-07</input.date>
			<edit.date>2013-06-20</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>13:42:27</edit.time>
			<input.time>16:20:06</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2376,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2376/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c8416b9e-5382-5e06-b6d9-13cd31fb1022"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dd12fdc4-bfa8-4fe1-b2b8-90acf8478fea"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_060,repository numbers,,,,,,,,,,,
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_060,titles proper,Dutch (language),,,,,,,,
