ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3848,https://data.rubenianum.be//ark:/86530/75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,Foto's,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:3842,Verwijzing naar Grossmann object,,a5283ced-6276-51db-b98c-c001a0181729,"[{""resourceId"": ""a5283ced-6276-51db-b98c-c001a0181729"", ""ontologyProperty"": """", ""resourceXresourceId"": ""54e668d1-d1c8-47e3-91b2-07d2270e42ab"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fe0e3438-50a5-4ab3-99eb-ab45c2acda4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d5560c2-6d72-4f92-b440-d24ce721a780"", ""inverseOntologyProperty"": """"}]"
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto Chatsworth, Master of the Small Landscapes, 334 A meadow with cows in front of a gabled house, Bastelaer 39.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chatsworth, privé-collectie",,,,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003848,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6101</priref>
			<number>AFG_100_024</number>
			<part_of_reference>AFG_100_018</part_of_reference>
			<content>1 zw/w foto Chatsworth, Master of the Small Landscapes, 334 A meadow with cows in front of a gabled house, Bastelaer 39.</content>
			<object.object_number>AFG_100</object.object_number>
			<object.object_name/>
			<part_of.title>Fitzwilliam Museum, Cambridge. Master of the Small Landscpaes.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Small Landscapes Series</object.title>
			<keyword>Bastelaer, Ren&#233; van</keyword>
			<keyword>Chatsworth, priv&#233;-collectie</keyword>
			<object.creator/>
			<input.date>2014-06-25</input.date>
			<edit.date>2014-07-18</edit.date>
			<edit.date>2014-06-25</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:32:20</edit.time>
			<edit.time>14:07:26</edit.time>
			<input.time>14:04:32</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3848,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3848/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""93a00fc9-335d-558d-bad7-00294c8815de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ffa5a69e-84f2-4152-a240-19fdadbe37c4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_OriginalBrocade,,,au::1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rub,d4f69e55-99df-5c54-b739-472d12fa4387,kw,keywords,au::1127:1,au::1127g:1,,"dlod={""suggest"":[""/agents/people/120589"",""au::1127"",""au::1127:1"",""ark:/83110/x0/d4f69e55-99df-5c54-b739-472d12fa4387"",""René van Bastelaer""],""name"":""René van Bastelaer"",""ark"":""ark:/83110/x0/d4f69e55-99df-5c54-b739-472d12fa4387"",""uri"":""/agents/people/120589"",""id"":""au::1127:1"",""isCapacity"":false}",ark:/83110/x0/d4f69e55-99df-5c54-b739-472d12fa4387,agent,,,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_100_024,repository numbers,,,,,,,,,,,
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_100_024,titles proper,Dutch (language),,,,,,,,
