ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:82,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/c417b291-2b00-5e32-8b8b-dbc7063baecb,object identifier,Foto's,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,Places,,,,,,,,,,,1,id/place.place,['s-Gravenhage],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""780fde47-deb8-4388-b54e-e3d3808545f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ca6e18e-6f89-471c-ad39-27d2eca1fa06"", ""inverseOntologyProperty"": """"}]"
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Proef der letteren die gevonden worden in de boekdrukkerye van J.F. Rosart</em> (Jacques F. Rosart, Utrecht 1779)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000071,referentienummer,False,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:82,brocade id,False,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:82/N,brocade url,False,,,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""61fe8a24-d55f-5153-9b1c-8648e22e318c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5c4550ae-ae73-46cf-90a2-1be96a3da98d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
