ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:72,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f6735e38-fcf9-526b-a8fd-9c717dd0689f,object identifier,Foto's,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4b6bb872-71cc-47d5-8332-e2e20618e64a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e04e941-10b3-4927-a572-6ceb4d4a61f8"", ""inverseOntologyProperty"": """"}]"
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<ol>
<li><em>Pontificale romanum clementis VIII pont. Max. ivssv restitvtvm</em> (Jacob Luna, Rome 1595)</li>
<li><em>Ordo divinae Missae sancti patris nostri Ioannis Chrysostomi</em></li>
</ol>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000061,referentienummer,False,,,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:72,brocade id,False,,,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:72/N,brocade url,False,,,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5b04f684-bea6-5b5f-829c-6ab4572cbd95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e00dacc0-76c5-4cf1-a5fb-cca7e395cc2b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
