ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:100,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f022dc4f-36b1-5a66-80aa-9944797a9e37,object identifier,Foto's,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,Places,,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""53207cb4-5671-4a6f-b914-db3be5fc9fbe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50f1df37-c3c1-4e3a-beda-170ccf1316d5"", ""inverseOntologyProperty"": """"}]"
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Specimen characterum arabicorum Officinae Plantinianae Franc. Raphelengii</em> (Franciscus Raphelengius, Leiden 1595)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000089,referentienummer,False,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:100,brocade id,False,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:100/N,brocade url,False,,,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4f444090-50f1-582a-9a2b-fa430307a70c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47f3586a-3894-4e15-91a4-1e77d758baba"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
