ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:64,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/9ec5ab15-587a-5306-91c2-1fec1c22f42b,object identifier,Foto's,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8080c0d2-f087-402f-a98d-bbe051c1b41c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05277f2a-11e0-4897-b0a2-d891f33058fd"", ""inverseOntologyProperty"": """"}]"
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Proef van letteren, welke gegooten worden op de lettergieteryen van de gebroeders Ploos van Amstel</em> (Gebroeders Ploos van Amstel, Amsterdam 1767)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000053,referentienummer,False,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:64,brocade id,False,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:64/N,brocade url,False,,,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""53ec7d83-adc4-531a-9217-fe7d8ac4eb08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aceb8f46-f169-4397-be79-6527b99d1c50"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
