ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:28,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,object identifier,Foto's,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1150f7bc-53d7-4f67-9e81-8dd2c6ec9147"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d76ac56b-deb4-4d8e-a0b5-a6911263f2cb"", ""inverseOntologyProperty"": """"}]"
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Op de microfilm staan meerdere fragmenten uit diverse werken:</p>
<ol>
<li><em>Liber Salmorum Davidis Regis</em> (Parijs, 1625)</li>
<li><em>Evangelium Sanctum …</em> (Rome, typ. Medicea, 1590)</li>
<li><em>Sanctum dei evangelium arab lat</em> (Rome, typ. Medicea, 1591)</li>
<li>[uit een arabisch schrift, mogelijks prequel van 3) uit 1585]</li>
</ol>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000017,referentienummer,False,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:28,brocade id,False,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:28/N,brocade url,False,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7c593b11-17ee-5c52-918e-2fc0f2fa9244"", ""ontologyProperty"": """", ""resourceXresourceId"": ""808f4c20-d043-40cc-b860-b2771160ca20"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
