ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:68,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/b9175eab-6809-5258-b666-b7d92cbd81f6,object identifier,Foto's,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2ba8d577-46ca-4645-811d-3cf88895cc3f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fde3dde0-dcd9-42fe-bf58-d0dd85806a3d"", ""inverseOntologyProperty"": """"}]"
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>10 foliospecimens (FN15g-FN24g). Ze lijken niet van één werk te komen, maar er is geen verwijzing naar het originele werk.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000057,referentienummer,False,,,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:68,brocade id,False,,,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:68/N,brocade url,False,,,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d36dd28c-1ad2-5deb-a55e-98f65226748e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afc1f1d0-3280-41f8-b2d4-45a689991105"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
