ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:80,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/2d0bf567-5768-5791-b31c-86e0269b9dd9,object identifier,Foto's,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b1458fdb-b01f-49d1-b608-4556015db3b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e8f5223-ec5c-412e-86d0-91104397a20f"", ""inverseOntologyProperty"": """"}]"
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Epreuve des caracteres, &amp; fleurons, signes, astronomique, chimique, geometrique &amp; autres carracteres. Qui se fondent dans la fonderie de J.F. Rosart</em> (Jacques F. Rosart, Haarlem 1752)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000069,referentienummer,False,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:80,brocade id,False,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:80/N,brocade url,False,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e2184164-9516-51e5-817a-db86425e2ad1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6b38a4ef-13fa-45e9-96fd-4ce7d6471cdf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
