ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:33,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/8cba6c96-a1d7-539e-afab-09fb50291ff1,object identifier,Foto's,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3ec26101-9139-4d93-98d0-5de00a6016a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6c24912-37e0-49d6-bbd1-63bc045f7fe6"", ""inverseOntologyProperty"": """"}]"
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>De microfilm staan meerdere fragmenten van diverse werken:</p>
<ol>
<li>Ludovicus Brunus, <em>Oratio de obitu ..</em>. (1505)</li>
<li>Diracus Murus (1497)</li>
<li>Didacus Ramirez de Villascusa (1489)</li>
<li>Ludovicus Brunus, <em>Oratio de obitu …</em> (1505)</li>
</ol>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000022,referentienummer,False,,,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:33,brocade id,False,,,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:33/N,brocade url,False,,,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0204e5c2-0ae8-50ac-9bac-c2822da7f068"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a579c47-e404-4a3e-af3a-597bf683e75f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
