ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2287,https://data.rubenianum.be//ark:/86530/15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,Foto's,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dabde75f-51ef-474f-9195-af964e0c8380"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e43661f-b02c-445e-a5df-db94021555d4"", ""inverseOntologyProperty"": """"}]"
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"8 zw/w detailfoto's, waaronder 2x 2 identieke van bruid en einde stoet.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002287,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4530</priref>
			<number>AFG_073_004</number>
			<content>8 zw/w detailfoto's, waaronder 2x 2 identieke van bruid en einde stoet.</content>
			<object.object_number>AFG_073</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wedding Procession</object.title>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-05-30</input.date>
			<input.name>valkeneers</input.name>
			<input.time>12:22:13</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2287,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2287/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5fee3cf8-8c01-5438-8631-bd77e29bf92e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b88bea03-5023-4150-8b24-20a47ff2d309"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_073_004,repository numbers,,,,,,,,,,,
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_073_004,titles proper,Dutch (language),,,,,,,,
