ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:110,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/b4182975-61f9-5203-a727-dd5c0ad07f18,object identifier,Foto's,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,Places,,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""02f1110e-3579-45e7-ac88-2444910b3b6d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""95ee9f67-859c-42f3-8b14-57fee88340a9"", ""inverseOntologyProperty"": """"}]"
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Proeve van letteren, welke gegooten werden in de lettergieterye van J. De Groot in 's Gravenhage, 1781</em> (J. de Groot, 's-Gravenhage 1781)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000099,referentienummer,False,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:110,brocade id,False,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:110/N,brocade url,False,,,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""70c21c45-3f92-5dc7-ae3c-8e650c96670a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""695cd7f6-a1ed-4413-ac5b-6d5b5096f308"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
