ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
569486e9-f421-5c70-b873-6923405a270b,tg:rubgr:1694,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1694,https://data.rubenianum.be//ark:/86530/569486e9-f421-5c70-b873-6923405a270b,Foto's,,,,
569486e9-f421-5c70-b873-6923405a270b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c436fb32-2b07-4829-b2b5-f4cbac53b37f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""008d15ef-d1cc-4307-9803-2747e0ccbde3"", ""inverseOntologyProperty"": """"}]"
569486e9-f421-5c70-b873-6923405a270b,tg:rubgr:1694,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
569486e9-f421-5c70-b873-6923405a270b,tg:rubgr:1694,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto [stempel Hessische Treuhandverwaltung, Wiesbaden/Neues Museum: tekening] Berlijn.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569486e9-f421-5c70-b873-6923405a270b,tg:rubgr:1694,e73_ExternalRelationsExtras,a::rub.45,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,53946,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569486e9-f421-5c70-b873-6923405a270b,tg:rubgr:1694,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Savery, Jacob (I)",,,,,,,,,,,,,,,,,,,,,,,,,,,
569486e9-f421-5c70-b873-6923405a270b,tg:rubgr:1694,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berlijn, Gemäldegalerie der Staatlichen Museen",,,,,,,,,,,,,,,,,,,,,,,,,,,
569486e9-f421-5c70-b873-6923405a270b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001694,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
569486e9-f421-5c70-b873-6923405a270b,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3945</priref>
			<number>AFG_045_050</number>
			<content>1 zw/w foto [stempel Hessische Treuhandverwaltung, Wiesbaden/Neues Museum: tekening] Berlijn.</content>
			<object.object_number>AFG_045</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Parable of the Blind</object.title>
			<keyword>Savery, Jacob (I)</keyword>
			<keyword>Berlijn, Gem&#228;ldegalerie der Staatlichen Museen</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2013-01-04</input.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2013-01-04</edit.date>
			<edit.date>2013-01-04</edit.date>
			<edit.date>2013-01-04</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:11:27</edit.time>
			<edit.time>14:11:01</edit.time>
			<edit.time>15:00:16</edit.time>
			<edit.time>14:59:54</edit.time>
			<edit.time>14:57:30</edit.time>
			<input.time>14:57:14</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
569486e9-f421-5c70-b873-6923405a270b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1694,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
