ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:107,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f1acf235-9a61-5cf4-b3ee-4201be5ae731,object identifier,Foto's,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,Places,,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""981f3c1c-468e-4b94-900e-9d71c3f88040"", ""ontologyProperty"": """", ""resourceXresourceId"": ""29c6e082-4195-4b58-9ce2-d931a77b90b8"", ""inverseOntologyProperty"": """"}]"
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Epreuve des caracteres , qui se gravent et fondent dans la nouvelle fonderie de Jacques François Rosart. Dediée a son altesse royale. Deuxiéme edition augmentée.</em> (Jacques F. Rosart, Brussel 1768)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000096,referentienummer,False,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:107,brocade id,False,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:107/N,brocade url,False,,,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb02884e-fecb-5e9f-b358-db40c8c28310"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59ff0ec6-158d-425a-b203-f9635c49fe29"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
