ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:66,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/446b3528-00c5-567d-b487-16c664daba1b,object identifier,Foto's,,,,
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,Places,,,,,,,,,,,1,id/place.place,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""24cc1a95-e4ea-4be6-9006-d00e32630daa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26043e45-cc5d-4ba3-b281-9ac2cfbde5e8"", ""inverseOntologyProperty"": """"}]"
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Zes letterproeven samen onder de naam Voskens:</p>
<ol>
<li><em>Proef van letteren die te bekomen zyn, by Voskes en Clerk</em> (Voske[n]s en Clerk, Amsterdam [17..])</li>
<li><em>Proef van letteren die te bekomen zyn, by de weduwe van Dirk Voskens en zonen, lettergieters op de Bloemgragt tot Amsterdam</em> (Voskens en zonen, Amsterdam 1700)</li>
<li><em>Epreuve de caracteres, qui se trouent chez la veufve de Dirk Voskens &amp; Fils (Clerk), fondeurs de caracteres sur le Bloemgragt, à Amsterdam</em> (Voskens en zonen, doorstreept naar Voskens en Clerk, Amsterdam 1700)</li>
<li><em>Proef van letteren …</em> (weduwe van D. Voskens, Amsterdam 1700)</li>
<li><em>Proben un Abstruch Teutscher Schriften …</em> (Voskens en zonen, Amsterdam 1700)</li>
<li><em>Proef van letteren, &amp;c. die te bekomen zyn, by Clerk, Voskens. Lettergieter op de Oude Zyds agter Burgwal, tot Amsterdam</em> (Clerk en Voskens, Amsterdam [17..])</li>
</ol>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000055,referentienummer,False,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:66,brocade id,False,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:66/N,brocade url,False,,,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""443e33f1-6a69-5bbe-ae99-8a39337ad250"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc0643e3-4b9f-48bb-8d37-63017b6fa0e2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
