ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:41,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/eb9f60d8-3e27-5471-a2dd-90e2c3182af8,object identifier,Foto's,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cbc713fc-013d-465f-9e1f-3a9a23710bab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e63f8837-9b47-4bcd-830e-8e2ef2c30dad"", ""inverseOntologyProperty"": """"}]"
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Fragment van <em>Quarante et neuf psalmes de David …</em> (Parijs, 1568, N. du Chemin)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000030,referentienummer,False,,,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:41,brocade id,False,,,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:41/N,brocade url,False,,,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9970a225-7f06-5b1b-b41b-c61045fbe4c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06d6ccb5-ffb2-4093-8894-0eab2bd81f42"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
