ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:26,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/7293a118-14f6-5e59-af92-ecc173466317,object identifier,Foto's,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""16016cce-6322-4388-9fcd-8473e4f77c73"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b9268ef-80f3-4900-8640-0058cf514524"", ""inverseOntologyProperty"": """"}]"
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Fragment van <em>Biblia sacra …</em> (Lyon, 1566)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000015,referentienummer,False,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:26,brocade id,False,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:26/N,brocade url,False,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""deb92b88-6d36-5456-b5d6-2b104e0b110e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aeacc5ee-01c2-4381-8c35-2690746c1b87"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
