ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:84,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,object identifier,Foto's,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,Places,,,,,,,,,,,1,id/place.place,[Brussel],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3fc94459-4934-4ccc-a1ee-3861a8c40386"", ""ontologyProperty"": """", ""resourceXresourceId"": ""868fe7c5-46a4-44b1-8028-55239d7747fb"", ""inverseOntologyProperty"": """"}]"
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Epreuve de caracteres, qui se gravent &amp; fondent dans la nouvelle fonderie de Jacques François Rosart. Dediée a son altesse royale</em> (Jacques F. Rosart, Brussel 1761)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000073,referentienummer,False,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:84,brocade id,False,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:84/N,brocade url,False,,,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""be378522-63d5-5484-8de7-4fd90cf5e0d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d80c267f-db4f-49c1-8365-cbb8ccb9d11c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,tg:mpmph:84,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
