ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:69,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f302ed82-628d-5aed-9fff-5b5988d4b907,object identifier,Foto's,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""45a4162d-59b5-48ce-afd7-737441cd2514"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6d5d56b-b84b-4224-99dd-67e79fabdf7e"", ""inverseOntologyProperty"": """"}]"
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Guyot folio specimen</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000058,referentienummer,False,,,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:69,brocade id,False,,,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:69/N,brocade url,False,,,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""526f4764-8f08-515f-85c7-389282b006f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""76674da9-edbf-4dd4-9f43-f8021821921c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
f302ed82-628d-5aed-9fff-5b5988d4b907,tg:mpmph:69,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
