ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2222,https://data.rubenianum.be//ark:/86530/1c673a0f-cf90-534d-9a0f-9ce0acc1098e,Foto's,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""80945209-9f8e-4042-a275-6c504e2c18c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a579c950-7365-4f91-b641-c7ae7ab645e9"", ""inverseOntologyProperty"": """"}]"
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto. [Stempel: Museum of Fine Arts Boston]. [Notitie onbekend handschrift]. 49.82. Bruegel, Pieter the Elder. Combat between Carnival and Lent. Flemish; [Notitie FG]: 'Leave out?'",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002222,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4465</priref>
			<number>AFG_067_010</number>
			<content>1 zw/w foto. [Stempel: Museum of Fine Arts Boston]. [Notitie onbekend handschrift]. 49.82. Bruegel, Pieter the Elder. Combat between Carnival and Lent. Flemish; [Notitie FG]: 'Leave out?'</content>
			<object.object_number>AFG_067</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>After Bruegel. Carnival and Lent (reduced version). Boston, etc.</object.title>
			<keyword>Boston, Museum of Fine Arts</keyword>
			<object.creator/>
			<input.date>2013-04-25</input.date>
			<edit.date>2014-11-07</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:03:15</edit.time>
			<input.time>16:21:52</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2222,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2222/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dd555c46-4569-5f68-936f-7a0ebffdd1cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7b0804d7-4e3e-4708-b2bb-1fbff11eadb8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,e73_OriginalBrocade,,,au::32595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rub,e96d5ca5-f85d-5034-9bb0-7c11af8169c6,kw,keywords,au::32595:1,au::32595g:1,,"dlod={""suggest"":[""/agents/corporate_entities/3487665"",""au::32595"",""au::32595:1"",""ark:/83110/x0/e96d5ca5-f85d-5034-9bb0-7c11af8169c6"",""Museum of Fine Arts [Boston (USA)]""],""name"":""Museum of Fine Arts [Boston (USA)]"",""ark"":""ark:/83110/x0/e96d5ca5-f85d-5034-9bb0-7c11af8169c6"",""uri"":""/agents/corporate_entities/3487665"",""id"":""au::32595:1"",""isCapacity"":false}",ark:/83110/x0/e96d5ca5-f85d-5034-9bb0-7c11af8169c6,agent,,,,,,,,,,,,,
