ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2618,https://data.rubenianum.be//ark:/86530/582b1ab1-7c33-5f62-ae37-cce4d41cb24f,Foto's,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2617,Verwijzing naar Grossmann object,,839cf30f-e509-5f0b-b1ea-09c80794debd,"[{""resourceId"": ""839cf30f-e509-5f0b-b1ea-09c80794debd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e84040d-fc30-4652-bae7-f98b4d721e80"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f9d5c50e-be89-46b1-985c-be19330093c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0dd7edb2-02d7-48cf-9c4b-21e7052ff5fa"", ""inverseOntologyProperty"": """"}]"
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,2 zw/w foto's met notitie Dr.V. Bloch met notitie recto-verso Vereycken?,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bloch, Vitale",,,,,,,,,,,,,,,,,,,,,,,,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002618,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4860</priref>
			<number>AFG_084_032</number>
			<part_of_reference>AFG_084_031</part_of_reference>
			<content>2 zw/w foto's met notitie Dr.V. Bloch met notitie recto-verso Vereycken?</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>1 zw/w foto met notitie Dr. V. Bloch: Hieron Cock [sic]</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Bloch, Vitale</keyword>
			<object.creator/>
			<input.date>2014-02-10</input.date>
			<edit.date>2014-02-10</edit.date>
			<edit.date>2014-02-10</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>15:34:02</edit.time>
			<edit.time>15:18:32</edit.time>
			<input.time>15:18:20</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2618,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2618/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
