ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2317,https://data.rubenianum.be//ark:/86530/99bfa22e-3078-53b7-81cf-9a1742817766,Foto's,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""752c54e3-e2f7-4a53-a886-67388ee1a70b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1853fd5f-0519-4cd3-8328-804e86be210a"", ""inverseOntologyProperty"": """"}]"
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0,2093,In Copyright,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,19780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1978-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"[1 zw/w foto met stempel]: Prudence Cuming Associates Ltd., London; [Notitie FG]: Jan Brueghel, signed & dated 1613 (J.B.'s earliest Paradise picture, extremely good quality. Seen at Brod Gallery in May 1978, panel 54 1/2 cm x 87 1/2 cm.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Londen, Alfred Brod Gallery",,,,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002317,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
<priref>4560</priref>
<number>AFG_077_001</number>
<date.free>May 1978</date.free>
<content>[1 zw/w foto met stempel]: Prudence Cuming Associates Ltd., London; [Notitie FG]: Jan Brueghel, signed & dated 1613 (J.B.'s earliest Paradise picture, extremely good quality. Seen at Brod Gallery in May 1978, panel 54 1/2 cm x 87 1/2 cm.</content>
<object.object_number>AFG_077</object.object_number>
<object.object_name>Dossier</object.object_name>
<class>AFG</class>
<editorial_form>Notitie</editorial_form>
<editorial_form>foto</editorial_form>
<object.title>Grossmann 242</object.title>
<keyword>Brueghel, Jan I</keyword>
<keyword>Londen, Alfred Brod Gallery</keyword>
<object.creator>Breughel, Jan I</object.creator>
<input.date>2013-05-31</input.date>
<edit.date>2014-11-27</edit.date>
<edit.date>2013-06-21</edit.date>
<edit.date>2013-06-21</edit.date>
<edit.date>2013-06-21</edit.date>
<edit.date>2013-06-05</edit.date>
<edit.date>2013-05-31</edit.date>
<edit.date>2013-05-31</edit.date>
<edit.date>2013-05-31</edit.date>
<input.name>valkeneers</input.name>
<edit.name>Centrum</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.time>14:27:46</edit.time>
<edit.time>09:41:18</edit.time>
<edit.time>09:41:04</edit.time>
<edit.time>09:18:12</edit.time>
<edit.time>15:58:14</edit.time>
<edit.time>13:50:08</edit.time>
<edit.time>13:50:02</edit.time>
<edit.time>13:48:07</edit.time>
<input.time>13:16:44</input.time>
<input.source>archive</input.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
</record>

",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2317,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2317/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e54422cc-2daa-5f84-ade3-ba731e877c68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3bf5ed8-d8a4-419d-95d2-5736de8caa59"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_OriginalBrocade,,,au::3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rub,59eb3f16-3ccd-5155-9cba-c85b515f01ef,kw,keywords,au::3025:1,au::3025g:1,,"dlod={""suggest"":[""/agents/people/323675"",""au::3025"",""au::3025:1"",""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""Jan I Brueghel""],""name"":""Jan I Brueghel"",""ark"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""uri"":""/agents/people/323675"",""id"":""au::3025:1"",""isCapacity"":false}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef,agent,,,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_001,repository numbers,,,,,,,,,,,
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_001,titles proper,Dutch (language),,,,,,,,
