ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:56,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/028e6a97-ddf1-5311-86ec-ef5b357a7a4b,object identifier,Foto's,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d85ce307-50a5-4c20-976c-ab385f6f7de8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""085c78ae-837c-4829-8780-f80f95b1e773"", ""inverseOntologyProperty"": """"}]"
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>Fragment van <em>Le nouveau testament de notre seigneur …</em> (Lyon, 1579, de Harsy)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000045,referentienummer,False,,,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:56,brocade id,False,,,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:56/N,brocade url,False,,,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7633b204-c437-548d-aff4-16bd8cfd4ff3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3407c39c-a6c8-45bf-ba94-3de804cb8a75"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,tg:mpmph:56,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
