ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
55bd0770-8d2f-5309-a553-ad2ddeda8161,tg:rubgr:1637,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1637,https://data.rubenianum.be//ark:/86530/55bd0770-8d2f-5309-a553-ad2ddeda8161,Foto's,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""266de03c-7318-494b-9b49-f7cedf73fe94"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4abdf3b3-15b0-49df-93e3-5946f6fda65a"", ""inverseOntologyProperty"": """"}]"
55bd0770-8d2f-5309-a553-ad2ddeda8161,tg:rubgr:1637,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
55bd0770-8d2f-5309-a553-ad2ddeda8161,tg:rubgr:1637,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,19531103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,tg:rubgr:1637,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1953-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,tg:rubgr:1637,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto met stempel Aufnahme des Kunsthistorischen Museums, Wien: detail Bruegel ""Vogeldieb",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,tg:rubgr:1637,e73_ExternalRelationsExtras,a::rub.44,ow.link,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261057,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001637,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3888</priref>
			<number>AFG_044_038</number>
			<date.precise>1953-11-03</date.precise>
			<content>1 zw/w foto met stempel Aufnahme des Kunsthistorischen Museums, Wien: detail Bruegel ""Vogeldieb""</content>
			<object.object_number>AFG_044</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Peasant and the Bird Nester</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-12-21</input.date>
			<edit.date>2014-09-19</edit.date>
			<edit.date>2012-12-21</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>16:04:34</edit.time>
			<edit.time>15:41:55</edit.time>
			<input.time>15:40:41</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
55bd0770-8d2f-5309-a553-ad2ddeda8161,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1637,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
