ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
93a31e52-9be3-5922-a9df-1454201792af,tg:rubgr:2508,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2508,https://data.rubenianum.be//ark:/86530/93a31e52-9be3-5922-a9df-1454201792af,Foto's,,,,
93a31e52-9be3-5922-a9df-1454201792af,tg:rubgr:2508,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:2506,Verwijzing naar Grossmann object,,fcda06d8-6cd2-593b-9e12-a82359ea8a90,"[{""resourceId"": ""fcda06d8-6cd2-593b-9e12-a82359ea8a90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""433cfce9-14c5-4f56-bb8e-23e13e7a0869"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93a31e52-9be3-5922-a9df-1454201792af,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5ae77885-5993-44f1-87eb-12cef1b8092d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ca8b45e-bfc3-4900-9b74-79b14227e964"", ""inverseOntologyProperty"": """"}]"
93a31e52-9be3-5922-a9df-1454201792af,tg:rubgr:2508,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
93a31e52-9be3-5922-a9df-1454201792af,tg:rubgr:2508,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"Dr. Fritz Ludwig, Berne. Marlier, p. 337, N° 3. Signed P.BREVGHEL. Invention by M. van Cleve?",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93a31e52-9be3-5922-a9df-1454201792af,tg:rubgr:2508,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleve, Marten van (I)",,,,,,,,,,,,,,,,,,,,,,,,,,,
93a31e52-9be3-5922-a9df-1454201792af,tg:rubgr:2508,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ludwig, Fritz",,,,,,,,,,,,,,,,,,,,,,,,,,,
93a31e52-9be3-5922-a9df-1454201792af,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002508,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
93a31e52-9be3-5922-a9df-1454201792af,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4750</priref>
			<number>AFG_083_058</number>
			<part_of_reference>AFG_083_056</part_of_reference>
			<content>Dr. Fritz Ludwig, Berne. Marlier, p. 337, N&#176; 3. Signed P.BREVGHEL. Invention by M. van Cleve?</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>'Der Kindermord zu Bethlehem' von Pieter Brueghel dem J&#252;ngeren. Im Besitz von Prof. Dr.med. Fritz Ludwig, [adres] Bern [...]. Erworben ca. 1935 aus dem Nachlass von Konsul Schauwecker in Bern. Oel auf Holz, parkettiert. Masse: 104 cm breit, 72 cm hoch. Rechts unten signiert P.BREVGHEL. Vergl. dasselbe Motiv 'The Massacre of the Innocents', by Pieter Brueghel the Younger, Oil on panel, 281/2 x 411/2 inches, im Besitz von Major George Howard, Castle Howard, Yorkshire. Das Bild gelangte im sp&#228;ten 190 Jahrhundert in die Sammlung im Castle Howard. Reproduziert in 'The Connoisseur', London, August 1958, Seite 26.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Cleve, Marten van (I)</keyword>
			<keyword>Ludwig, Fritz</keyword>
			<keyword>Marlier, Georges</keyword>
			<object.creator/>
			<input.date>2013-10-10</input.date>
			<edit.date>2014-02-05</edit.date>
			<edit.date>2013-10-10</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:32:58</edit.time>
			<edit.time>11:07:29</edit.time>
			<input.time>11:05:00</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
93a31e52-9be3-5922-a9df-1454201792af,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2508,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
