ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:92,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/4d365fa2-2ad0-53e9-a168-01512accff50,object identifier,Foto's,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,Places,,,,,,,,,,,1,id/place.place,[Leiden],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""abe472c8-20ee-4644-a2d9-dc0719da52f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e795db35-ee53-45b7-bfac-d53f6bbbd121"", ""inverseOntologyProperty"": """"}]"
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p><em>Proeve der drukkerye van mr. Abraham Elzevier, in sijn leven drukker van de universiteyt tot Leyden. Bestaande in vier schoone druk-parssen, …</em> (Abraham Elzevier, Leiden 1713)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000081,referentienummer,False,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:92,brocade id,False,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:92/N,brocade url,False,,,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""27cefa72-ec66-5eb1-a976-177cb107b710"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bffbb81c-425e-4144-bb58-94106462776f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
