ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,,,,AA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:78,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/7ad45804-4a27-5e19-b725-a63b0274f977,object identifier,Foto's,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,,,,,e73_ChangeHistoryRelations,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e422f70d-fc19-44a3-8312-047829ccc0a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c4e5a65-0e5c-4acd-b976-124cec2e73ba"", ""inverseOntologyProperty"": """"}]"
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,,0,id/date.exposure/so,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,,,,e73_Descriptions,,,,,,,,,,,,id.desc,,,,,,,,,,,,,"<p>FG = Frankrijk Gotiek uit de periode 1500-1520. Stukjes van diverse grootte, maar we weten niet uit welk werken ze afkomstig zijn.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,,,,,e73_LegacyInformation,,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000067,referentienummer,False,,,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:78,brocade id,False,,,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,,,,,e73_LegacyInformation,,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:78/N,brocade url,False,,,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,,,,e73_MaterialRecords,,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f27ae1f3-0241-548e-921f-54ff32fd6726"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bc70eafb-69b3-44de-bdf5-18081aacc432"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,mpm,mpmph,Foto,e73_Titles,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet"",""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/22bf5763-1bac-557b-a0b8-16ae53d560fa"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""resourceArk"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
