ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3331,https://data.rubenianum.be//ark:/86530/1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,Foto's,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""909663ce-82f7-4796-a05b-a40d648744ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af851f19-7957-4b3e-9bfe-6ffcb92a63dd"", ""inverseOntologyProperty"": """"}]"
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"2 zw/w foto [Stempel Giraudon]; [Notitie in onbekend handschrift]: ' Corneille de Baellieur-Une Galerie de Tableaux, Musée du Louvre; [Notitie in onbekend handschrift]: 'This detail [...]",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baellieur, Cornelis de (I)",,,,,,,,,,,,,,,,,,,,,,,,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003331,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5583</priref>
			<number>AFG_092_061</number>
			<content>2 zw/w foto [Stempel Giraudon]; [Notitie in onbekend handschrift]: ' Corneille de Baellieur-Une Galerie de Tableaux, Mus&#233;e du Louvre; [Notitie in onbekend handschrift]: 'This detail [...]</content>
			<object.object_number>AFG_092</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wrong or doubtful Attributions except Jan Brueghel. Copies after Lost Pictures &amp; after extant Works. Grossmann 242</object.title>
			<keyword>Baellieur, Cornelis de (I)</keyword>
			<keyword>Parijs, Mus&#233;e du Louvre</keyword>
			<object.creator/>
			<input.date>2014-06-17</input.date>
			<edit.date>2014-06-17</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:38:03</edit.time>
			<input.time>14:37:19</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3331,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3331/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7894ad89-e69d-503b-96fa-a637b302ed4e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cfbeba1f-9d25-4880-9dc1-f0f07a343f6d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
