ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,museum,ire.isaar.uuid,source_ire_type,Original Entity Type,ire.isaar.id,place_au_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,tg:rubgr:3282,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3282,https://data.rubenianum.be//ark:/86530/8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,Foto's,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""951a75d2-24d6-4332-b6cb-1fd806a4ea6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09e34e04-4e1f-45e0-ab64-9a10093ad7fa"", ""inverseOntologyProperty"": """"}]"
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,tg:rubgr:3282,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,tg:rubgr:3282,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,"1 zw/w foto van het geheel; 11 details : [Stempel ACL][Notitie in onbekend handschrift]: Sermon, Rue Linden, Humbeek.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003282,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5534</priref>
			<number>AFG_092_012</number>
			<content>1 zw/w foto van het geheel; 11 details : [Stempel ACL][Notitie in onbekend handschrift]: Sermon, Rue Linden, Humbeek.</content>
			<object.object_number>AFG_092</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wrong or doubtful Attributions except Jan Brueghel. Copies after Lost Pictures &amp; after extant Works. Grossmann 242</object.title>
			<object.creator/>
			<input.date>2014-06-17</input.date>
			<edit.date>2014-06-17</edit.date>
			<edit.date>2014-06-17</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>10:41:45</edit.time>
			<edit.time>10:39:01</edit.time>
			<input.time>10:37:51</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3282,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3282/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,tg:rubgr:3282,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""57e6d45f-af68-5987-b1e6-7c7d6c8221c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51b665b6-e365-44e1-acd8-dec784f2bbdb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,tg:rubgr:3282,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_092_012,repository numbers,,,,,,,,,,,
8ba2f899-d4d7-51d4-882e-f3ff033c3cc6,tg:rubgr:3282,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_092_012,titles proper,Dutch (language),,,,,,,,
