ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
5d1b20c5-72c2-5231-8da2-015c69ca7707,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/5d1b20c5-72c2-5231-8da2-015c69ca7707,object identifier,tg:mmbbr:433,record identifiers,MMB.A.0433,descriptive note,Nederlands,"een mislukt bezoek aan Fritz, het aanbod van twaalf of dertien bronzen medailles met hoofden op en een lederen koffertje",Brieven
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_Copyrights,tg:mmbbr:433,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,10,externe relaties 10 [gerelateerde objecten],https://dams.antwerpen.be,/asset/q2ERvHdIMfYmiRnaaTMEkcTe,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g1XWAqTMRSUamLmTJeye2qDD,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y2E3jQgSNReSLhTXU3klQG0M,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1uj6lcOwjXVZWTuNljo8auu,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Z2RVSeOUeDTOYDPVbl8tgAer,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/P1N8MNWmJNFY9ppUHSXXYLgl,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/FirM6SHORgALhWmfpt3ycWsG,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/J26ojDfTWFOQSXTOQLU8Horu,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_ExternalRelations,tg:mmbbr:433,9,externe relaties 9 [gerelateerde objecten],https://dams.antwerpen.be,/asset/P1vLgOSGJgJRsVmmPdV1QLC9,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
5d1b20c5-72c2-5231-8da2-015c69ca7707,e73_MaterialRecords,tg:mmbbr:433,1,,,,,,,061f9023-2c4a-5760-bcbb-fa11d03bc27d,tg:mmbbr:433_#1,"[{""resourceId"": ""061f9023-2c4a-5760-bcbb-fa11d03bc27d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0cac2be9-d227-4073-bc4f-15627a31ded2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
