ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
741c7a2a-2689-58c2-9d28-be4a7149836e,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/741c7a2a-2689-58c2-9d28-be4a7149836e,object identifier,tg:mmbbr:618,record identifiers,MMB.A.0618,descriptive note,Nederlands,"kwitantie van de restauratie van  een familieportret [Rotius, Meyndert Sonck met vrouw en kinderen], vier vrouwenportretten [waaronder Maes, portret van een jonge dame; Netscher, Cecilia de jonge van Ellemeet; Mijtens, Margareta Riccen], vier mannenportretten waarvan één van Maes [Portret van een jonge man],  één van Netscher [Anthony Verlaan (?)] en één van Rotius [Adriaen van Bredehoff], vijf portretten, een gotisch schilderij, twee triptieken, vier portretten door Cornelis De Vos [Joris Vekemans, Maria van Ghinderdeuren, Cornelia of Elisabeth Vekemans, Jan Vekemans], een gotisch mansportret, een gotisch Christusbeeld, een gotisch vrouwenportret door Massijs",Brieven
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_Copyrights,tg:mmbbr:618,,begindatum,,,,,,,,,1898,No Known Copyright,2013,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,10,externe relaties 10 [gerelateerde objecten],https://dams.antwerpen.be,/asset/aPHIGYeWjRoRPfLPiFqK665S,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/IaPBkuhrvhneoGHAk5QxaZDI,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/STfSYOMFViGmLgYjYCM4Qnvt,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/w1YCNgTCWaWsVLxOa9MABqUz,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
741c7a2a-2689-58c2-9d28-be4a7149836e,e73_ExternalRelations,tg:mmbbr:618,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
