ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,object identifier,tg:mmbbr:204,record identifiers,MMB.A.0204,descriptive note,Nederlands,kwitantie van de restauratie van vijf wandtapijten voorstellende de geschiedenis van Celadon en Astrea,Brieven
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_Copyrights,tg:mmbbr:204,,begindatum,,,,,,,,,1891,No Copyright - Public Domain Mark 1.0,2006,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/GKjTjUcdnNV9amsDXFG2c8Xn,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K1GJrlIYCYLDONZEhW2kTbCp,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HginWaFTjiYcTsWjiG8DC0lG,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/dTFsQjJiWWVHHOTcEX5tFYYr,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/r1TWEmVPZRfrO7mJPP3gACLx,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fNiKTfDfBEIVQIRKVn569vfP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_ExternalRelations,tg:mmbbr:204,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0953,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b2de5ae3-3b73-50f0-9471-2d7ab7f944b2,e73_MaterialRecords,tg:mmbbr:204,1,,,,,,,5b127c5f-ad4e-5a73-b094-300e5c61b028,tg:mmbbr:204_#1,"[{""resourceId"": ""5b127c5f-ad4e-5a73-b094-300e5c61b028"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99fd8622-075f-45a6-8e41-2f61a93a2239"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
