ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
97def1d7-e5d7-548c-9804-ff1de2b44c99,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/97def1d7-e5d7-548c-9804-ff1de2b44c99,object identifier,tg:mmbbr:662,record identifiers,MMB.A.0662,descriptive note,Nederlands,"de verkoop van een gotisch schilderij voorstellende een Calvarieberg [Meester van de Akense Kastdeuren, Calvarie met heiligen en stichter], een houten Madonna met kind [Maria op de maansikkel], een gotische terracotta Johannes de Doper [medaillon in pijpaarde, Het Kind Jezus met het kruishout] en een glasraam met grisaille en de mislukte onderhandelingen voor een schilderij van Verbruggen",Brieven
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_Copyrights,tg:mmbbr:662,,begindatum,,,,,,,,,1896,No Known Copyright,2011,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_ExternalRelations,tg:mmbbr:662,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/J2hBeTXZqRLFcWXWfLIKmitb,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_ExternalRelations,tg:mmbbr:662,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/LfxcmUFUhHaiaOlQq90UL0cY,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_ExternalRelations,tg:mmbbr:662,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/FMQVJtJ9OKMUVCWJhx1n9kRH,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_ExternalRelations,tg:mmbbr:662,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0182,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_ExternalRelations,tg:mmbbr:662,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0261,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_ExternalRelations,tg:mmbbr:662,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0687,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_MaterialRecords,tg:mmbbr:662,1,,,,,,,72eb533f-69c8-5f93-852a-2f5a9489bd07,tg:mmbbr:662_#1,"[{""resourceId"": ""72eb533f-69c8-5f93-852a-2f5a9489bd07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""790a553e-7b37-43e9-85f5-1456e2e27509"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
