ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
21f8dd85-7ac9-51be-8775-4d70724178b1,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/21f8dd85-7ac9-51be-8775-4d70724178b1,object identifier,tg:mmbbr:138,record identifiers,MMB.A.0138,descriptive note,Nederlands,de aankoop van vijf wandtapijten [voorstellende de geschiedenis van Celadon en Astrea],Brieven
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_Copyrights,tg:mmbbr:138,,begindatum,,,,,,,,,1890,No Copyright - Public Domain Mark 1.0,2005,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/GKjTjUcdnNV9amsDXFG2c8Xn,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K1GJrlIYCYLDONZEhW2kTbCp,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HginWaFTjiYcTsWjiG8DC0lG,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/dTFsQjJiWWVHHOTcEX5tFYYr,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/r1TWEmVPZRfrO7mJPP3gACLx,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fNiKTfDfBEIVQIRKVn569vfP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_ExternalRelations,tg:mmbbr:138,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0953,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
21f8dd85-7ac9-51be-8775-4d70724178b1,e73_MaterialRecords,tg:mmbbr:138,1,,,,,,,42d18564-dfb4-5a9d-8b3d-341d27b926f1,tg:mmbbr:138_#1,"[{""resourceId"": ""42d18564-dfb4-5a9d-8b3d-341d27b926f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7102a060-6210-4f8e-98de-b7ac83d96e02"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
