ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
ba878d26-02dd-5f3d-a229-f95ae435c842,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ba878d26-02dd-5f3d-a229-f95ae435c842,object identifier,tg:mmbbr:1025,record identifiers,MMB.A.1025,descriptive note,Nederlands,de vraag om kopieën te mogen maken van plaquetten door Flötner uit Fritz' collectie,Brieven
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_Copyrights,tg:mmbbr:1025,,begindatum,,,,,,,,,1899,No Known Copyright,2014,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,10,externe relaties 10 [gerelateerde objecten],https://dams.antwerpen.be,/asset/zXgG2RLV8YnsHYPVl422313Y,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S1DaVaJKSTVUpg6PSlhNGnuJ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/L15Yo9aDdpftLgrFiMqZVGm3,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/pRXnCo9QZsf9EhXiNd2PyupQ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/gXfApvVcHLUZn8c89JDrTFUB,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/l2cFnPWu3bJfncReTqjYMONH,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/A1SocWjXRbgEcVUWXlCtc1rf,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/v2HidBFTFwalbhHbCHpTYRII,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,9,externe relaties 9 [gerelateerde objecten],https://dams.antwerpen.be,/asset/s1NchGiQrIVmg8WGUJLza6hZ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0824,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0825,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0829,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0839,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_Languages,,,taal 1,,,,,German (language),,,,,,,,,,,,,,,
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_MaterialRecords,tg:mmbbr:1025,1,,,,,,,9be816de-0c29-5c7d-bba6-8b35db9b1601,tg:mmbbr:1025_#1,"[{""resourceId"": ""9be816de-0c29-5c7d-bba6-8b35db9b1601"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab7cf465-4d57-4ac6-a0a5-e8a3778c42aa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
