ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,object identifier,tg:mmbbr:752,record identifiers,MMB.A.0752,descriptive note,Nederlands,"de ontvangst van geld voor een flacon, het aanbod van twee schilderijen uit de nalatenschap van de gravin van Stirum en de onderhandelingen over een schilderij van de Bloot, een familieportret, een portret door Netscher, werk voorstellende de koning en zijn vrouw en nog twaalf à dertien portretten onder meer uit het gebouw van kunsten en wetenschappen [portretten van de familie Bredehoff]",Brieven
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Copyrights,tg:mmbbr:752,,begindatum,,,,,,,,,1897,No Known Copyright,2012,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/m1T7hYsXh7WcY3rggXjm5Ujm,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0111,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0134,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0137,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0138,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0159,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0160,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_MaterialRecords,tg:mmbbr:752,1,,,,,,,d092a44e-a3f1-50f0-aad6-1945984c31a1,tg:mmbbr:752_#1,"[{""resourceId"": ""d092a44e-a3f1-50f0-aad6-1945984c31a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""369682c6-8080-46d0-a516-f46249add3b7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
