ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c8abaca4-819c-5a0d-adf8-ba6c0cf56862,object identifier,tg:mmbbr:492,record identifiers,MMB.A.0492,descriptive note,Nederlands,inlichtingen over de herkomst en een mogelijke verkoop van de wandtapijtenreeks Celadon en Astrea,Brieven
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_Copyrights,tg:mmbbr:492,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/GKjTjUcdnNV9amsDXFG2c8Xn,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/K1GJrlIYCYLDONZEhW2kTbCp,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/HginWaFTjiYcTsWjiG8DC0lG,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/dTFsQjJiWWVHHOTcEX5tFYYr,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/r1TWEmVPZRfrO7mJPP3gACLx,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fNiKTfDfBEIVQIRKVn569vfP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_ExternalRelations,tg:mmbbr:492,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0953,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c8abaca4-819c-5a0d-adf8-ba6c0cf56862,e73_MaterialRecords,tg:mmbbr:492,1,,,,,,,94a3771a-a289-506e-bf11-ad1c65d97bde,tg:mmbbr:492_#1,"[{""resourceId"": ""94a3771a-a289-506e-bf11-ad1c65d97bde"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1e91ec2-6338-4e50-8ffc-5aae7d62a737"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
