ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,object identifier,tg:mmbbr:575,record identifiers,MMB.A.0575,descriptive note,Nederlands,"de ontvangst van het geld voor de veiling van Lempertz [tekeningen anoniem, Landschap met een dorpskerk; anoniem, Heilige Catharina van Alexandrië; anoniem, Dagloner, op de rug gezien; anoniem, Ontwerp voor een universiteitsscepter]",Brieven
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_Copyrights,tg:mmbbr:575,,begindatum,,,,,,,,,1895,No Known Copyright,2010,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/bCWIVrjPc6FAXnRVernsjQOP,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Z1ikUcTSiivTeMHT4ACgoyfY,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/n1NO3PnYVJTVcCVebDavho0D,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/z1KCeOSlFcebGgaRRg3Fb9s8,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1043,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1060,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1068,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_ExternalRelations,tg:mmbbr:575,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1057,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_Languages,,,taal 1,,,,,German (language),,,,,,,,,,,,,,,
c87e9f1b-1705-5758-9eb5-bc36f6a7b03c,e73_MaterialRecords,tg:mmbbr:575,1,,,,,,,a70ccc6c-1130-5534-87b3-087b36eb8ea5,tg:mmbbr:575_#1,"[{""resourceId"": ""a70ccc6c-1130-5534-87b3-087b36eb8ea5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a35b27a2-5b60-4394-8c88-f92a788ca229"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
