ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
02e09d4f-7099-55ae-9770-cfa025da550e,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/02e09d4f-7099-55ae-9770-cfa025da550e,object identifier,tg:mmbbr:882,record identifiers,MMB.A.0882,descriptive note,Nederlands,de ontvangst van geld en de verzending van twee loden vazen en een stoel,Brieven
02e09d4f-7099-55ae-9770-cfa025da550e,e73_Copyrights,tg:mmbbr:882,,begindatum,,,,,,,,,1898,No Known Copyright,2013,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_ExternalRelations,tg:mmbbr:882,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/T2EJZXSGbhKfNHgigXTjIARC,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_ExternalRelations,tg:mmbbr:882,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/c2LglYoCGAYZYqFIXlQzeTH7,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_ExternalRelations,tg:mmbbr:882,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0590.1-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_ExternalRelations,tg:mmbbr:882,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0590.2-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_ExternalRelations,tg:mmbbr:882,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0590.3-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_ExternalRelations,tg:mmbbr:882,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0590.4-4,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_MaterialRecords,tg:mmbbr:882,1,,,,,,,3f11aec0-fb27-5f88-8f08-65527235c686,tg:mmbbr:882_#1,"[{""resourceId"": ""3f11aec0-fb27-5f88-8f08-65527235c686"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0291246a-8cb5-4a8c-8e35-0700dd58359f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
