ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,object identifier,tg:mmbbr:1003,record identifiers,MMB.A.1003,descriptive note,Nederlands,"In verband met een koffertje met in zilver Chirstus aan de zuil erop, het voorstel van Fritz om voor hem een gelijkaardig koffertje te zoeken, het aanbod van een tafelkleed met bijpassende servietten voorstellend het profiel van Belgische steden en Lodewijk XIV ruiters, inlichtingen over een altaarkruk en de belofte om een transcriptie van een artikel over 'Altarsedilien' op te sturen. Betalingsbewijs voor een koffertje en twee stuks behang in ongesneden roedefluweel",Brieven
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_Copyrights,tg:mmbbr:1003,,begindatum,,,,,,,,,1899,No Known Copyright,2014,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_ExternalRelations,tg:mmbbr:1003,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/xjLQbcfc9ofTUIWYSuveSYPy,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_ExternalRelations,tg:mmbbr:1003,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/T1JJK9qMVnKDSZYTVaTfBwqS,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_ExternalRelations,tg:mmbbr:1003,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/c1hVSFERXNGHqTUPuWO5eMmY,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_ExternalRelations,tg:mmbbr:1003,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0383,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_ExternalRelations,tg:mmbbr:1003,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1033,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_ExternalRelations,tg:mmbbr:1003,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1034,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,e73_MaterialRecords,tg:mmbbr:1003,1,,,,,,,9214c570-33bc-5ec6-946d-583773371581,tg:mmbbr:1003_#1,"[{""resourceId"": ""9214c570-33bc-5ec6-946d-583773371581"", ""ontologyProperty"": """", ""resourceXresourceId"": ""85e1024e-d96e-42a0-8943-038fe5d6ec48"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
