ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
84381d6d-1453-5f53-aab6-828f8c440e21,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/84381d6d-1453-5f53-aab6-828f8c440e21,object identifier,tg:mmbbr:835,record identifiers,MMB.A.0835,descriptive note,Nederlands,"de onderhandelingen over een Madonna met kind door Borgognone [Spanzotti, Maria lactans met musicerende engelen], een Madonna met kind in de stijl van Giotto [da Spoleto, Maria met Kind en vier taferelen uit haar leven], pagina's uit een manuscript met miniaturen, een vaas op een bronzen sokkel, en een schilderij van Seghers voorstellende bloemen in een vaas",Brieven
84381d6d-1453-5f53-aab6-828f8c440e21,e73_Copyrights,tg:mmbbr:835,,begindatum,,,,,,,,,1897,No Known Copyright,2012,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/n2aboGKZTZkTdfsHYll6Es0C,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/RdUcntPRsNIo7XFT8tR5BfHd,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/pffEcAXWWwdfiunOXwB4tLHN,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/RdUcntPRsNIo7XFT8tR5BfHd,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0198,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0195,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0609,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_ExternalRelations,tg:mmbbr:835,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0078,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
84381d6d-1453-5f53-aab6-828f8c440e21,e73_MaterialRecords,tg:mmbbr:835,1,,,,,,,cf7ef5aa-75bb-5e6d-8109-4bcb811f14c0,tg:mmbbr:835_#1,"[{""resourceId"": ""cf7ef5aa-75bb-5e6d-8109-4bcb811f14c0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b3545e0-2d11-4c1e-982b-11e797236d0f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
