ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
06e36f64-73e3-55d6-96db-5e5b90621b2e,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/06e36f64-73e3-55d6-96db-5e5b90621b2e,object identifier,tg:mmbbr:1024,record identifiers,MMB.A.1024,descriptive note,Nederlands,kwitantie van twee gotische deuren,Brieven
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_Copyrights,tg:mmbbr:1024,,begindatum,,,,,,,,,1899,No Known Copyright,2014,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_ExternalRelations,tg:mmbbr:1024,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1935.1-6,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_ExternalRelations,tg:mmbbr:1024,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1935.2-6,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_ExternalRelations,tg:mmbbr:1024,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1935.3-6,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_ExternalRelations,tg:mmbbr:1024,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1935.4-6,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_ExternalRelations,tg:mmbbr:1024,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1935.5-6,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_ExternalRelations,tg:mmbbr:1024,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1935.6-6,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
06e36f64-73e3-55d6-96db-5e5b90621b2e,e73_MaterialRecords,tg:mmbbr:1024,1,,,,,,,1c11cf86-149b-5378-a015-49de96579a3e,tg:mmbbr:1024_#1,"[{""resourceId"": ""1c11cf86-149b-5378-a015-49de96579a3e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""004520f3-c0b0-4495-9f21-1453d196f09f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
